0;500;0;0;0;0;0;0;0;0;0;0;0
500;0;500;0;0;0;0;270;0;0;0;0;0
0;500;0;500;0;200;250;0;0;0;0;0;0
0;0;500;0;300;200;0;0;0;0;0;0;0
0;0;0;300;0;350;0;0;0;0;0;0;0
0;0;200;200;350;0;0;0;0;0;180;0;0
0;0;250;0;0;0;0;0;0;200;0;0;0
0;270;0;0;0;0;0;0;210;0;0;0;0
0;0;0;0;0;0;0;210;0;70;0;0;0
0;0;0;0;0;0;200;0;70;0;120;0;0
0;0;0;0;0;180;0;0;0;120;0;50;0
0;0;0;0;0;0;0;0;0;0;50;0;80
0;0;0;0;0;0;0;0;0;0;0;80;0
